1000 400 100
375.17179575961734 751.7924017123893 129.57033557050747 129.57033557050747
717.2998008636047 545.8451553615964 608.3492729414585 608.3492729414585
164.63703191537792 91.10852838847062 244.2648716031721 244.2648716031721
715.0594436196036 346.53712436311014 327.7102926282949 327.7102926282949
517.366229617052 813.2378602538447 316.4514217489566 316.4514217489566
792.7854545914369 805.5436938421786 547.8710122868744 547.8710122868744
440.2202613518301 734.9363351532595 4.0797019357019515 4.0797019357019515
476.8454534929474 946.558899428111 49.67076658454117 49.67076658454117
225.8303545304311 490.899433146033 446.2380548339093 446.2380548339093
326.9996163092171 368.62391086074365 683.7424377752243 683.7424377752243
785.4378540472208 739.8504414361639 866.7521800000525 866.7521800000525
849.3117557319736 341.35696003169227 679.4761005808691 679.4761005808691
124.06177771744231 672.9063856518836 718.9533252994994 718.9533252994994
978.7710200960146 179.2827714148315 137.98925554223018 137.98925554223018
615.738553486582 715.6094638588295 751.2845077704204 751.2845077704204
680.4828775714225 603.5437998087094 718.1674260777208 718.1674260777208
651.6192262149458 894.1133914605957 577.5161574198156 577.5161574198156
523.9523058602198 394.00243078145127 744.5655978079092 744.5655978079092
179.99712305250137 196.36592981093247 820.6929389586807 820.6929389586807
921.8958829058703 10.719928487444186 966.9371330074691 966.9371330074691
634.8785512309374 400.73006035785886 666.5359490395044 666.5359490395044
93.18332249259021 21.02390638221463 983.3835308242146 983.3835308242146
758.4983353375139 267.3380609612805 709.8758213072696 709.8758213072696
708.9238141585009 106.8533263437027 902.5953377260713 902.5953377260713
863.2207933916574 691.5741432945664 306.79316906715184 306.79316906715184
611.3757465724813 146.79625073928804 165.38025669346334 165.38025669346334
149.55574307032927 404.4332140266017 255.4958633113985 255.4958633113985
957.2730721672211 368.21206155827156 571.6519934953994 571.6519934953994
799.5586490475125 71.10429727264267 520.5622793978073 520.5622793978073
630.3251751830289 847.0568294753359 466.27915690310283 466.27915690310283
698.6723112896871 186.97930266354678 888.0328672797344 888.0328672797344
792.0616023116908 696.5064437033485 725.6707857538657 725.6707857538657
804.107577218639 999.3890561511178 892.9331728823636 892.9331728823636
995.8567806105316 130.199370018361 656.7008738511474 656.7008738511474
374.1485934157701 793.7202151503302 96.16284654242546 96.16284654242546
375.88380515580377 211.89686679144015 170.551569105864 170.551569105864
500.30783518970844 274.1680164509396 804.2874120937672 804.2874120937672
40.911020759924696 510.58563083377385 626.2808389781591 626.2808389781591
643.0450763675474 442.23184229617505 623.6204020149576 623.6204020149576
952.2684512333227 68.5236182547968 552.3969890987438 552.3969890987438
161.80342156448623 330.1615638866914 819.085542464162 819.085542464162
245.97553031449792 59.45742389982267 49.44927241674946 49.44927241674946
151.40456364049436 181.91463338744163 308.70007476104587 308.70007476104587
170.9360621435885 265.214978652227 52.619963761453505 52.619963761453505
249.38471397864393 190.78533596822112 266.12160808074657 266.12160808074657
558.2693362944595 31.104862600456308 790.5301596320252 790.5301596320252
462.641348152932 700.7190487394435 726.5530803764684 726.5530803764684
11.261717210040878 674.0296277010434 714.9481075578234 714.9481075578234
476.8005046098506 857.4259177637016 295.4011958685133 295.4011958685133
811.0859179232726 411.9470834640151 895.815207612211 895.815207612211
358.0028277085937 55.76034075289282 44.435834741040516 44.435834741040516
870.3498447260205 759.2900465094328 376.9814672548187 376.9814672548187
34.34603441913276 171.4335116817145 946.7993972179695 946.7993972179695
934.7011426976555 990.1820962327828 270.26923392880997 270.26923392880997
453.01041174121104 487.97850305275824 750.0662671787073 750.0662671787073
632.1268154795549 709.7625814297108 428.95955550119027 428.95955550119027
849.1330496374926 433.9883987388408 15.654677509881477 15.654677509881477
900.252382503334 793.6615115028951 386.5231923912103 386.5231923912103
133.78545414511268 731.0000505764716 163.24433802352934 163.24433802352934
783.858128549599 956.6409711664649 872.3942229802013 872.3942229802013
10.948354771902146 318.9970588302209 750.455079848047 750.455079848047
587.9950428381165 993.6466439574467 623.8108192285209 623.8108192285209
67.16678518614539 474.35768625610706 890.8930323030244 890.8930323030244
896.4960145160135 299.98920372572303 401.22449649289337 401.22449649289337
742.606907996408 864.1744321934418 667.7729248154883 667.7729248154883
21.342935644247717 622.102329028157 84.5056772182512 84.5056772182512
788.5260615846518 891.2241073795357 635.6758665570292 635.6758665570292
35.26385119497832 116.30019936534563 478.14966306524764 478.14966306524764
543.7058214437535 575.468316243083 19.604380411008204 19.604380411008204
658.09833393084 700.1844518195386 985.914335825457 985.914335825457
121.1870681805567 390.8161488362093 18.347441273861676 18.347441273861676
916.8837311321881 369.8263872984544 628.7966901828005 628.7966901828005
386.6855730335723 929.9823576145372 698.2699522227923 698.2699522227923
680.2784739644665 625.5776676919595 974.9822785074537 974.9822785074537
431.3550934147493 5.625702597093385 323.99306851137334 323.99306851137334
879.8532406893978 400.33850094674284 426.37853791755333 426.37853791755333
94.1043676694705 812.5539688705649 614.03239465587 614.03239465587
473.94432085697224 916.33941019509 963.5685509192008 963.5685509192008
972.4632347431323 73.63354357917528 332.31391032711855 332.31391032711855
984.1779315176975 709.9689500681255 889.4994157978321 889.4994157978321
276.03246853110886 671.1430560144919 830.587996412569 830.587996412569
740.4381770640721 658.9065092859331 331.94549530529895 331.94549530529895
822.840914301916 125.66219577026416 642.113694838136 642.113694838136
806.9654473955375 221.79575927944228 265.76308570051975 265.76308570051975
456.47204141283083 426.1881917373147 993.5877633945191 993.5877633945191
930.4360315801803 257.9207464909297 598.1800840026034 598.1800840026034
170.6119750305911 138.02433384295932 150.14322946773206 150.14322946773206
750.2878840824295 732.8236622666744 423.8408671133452 423.8408671133452
267.7094296924978 419.08618759784764 837.3447129956596 837.3447129956596
942.2213858052305 335.52931976904654 901.0524448307547 901.0524448307547
949.7274513066424 560.6227572759531 594.4593965979503 594.4593965979503
927.718352616927 534.0182443458413 326.65530448562174 326.65530448562174
841.5055891465905 934.9516479091112 804.8831845566162 804.8831845566162
275.58613349396654 877.8168353079824 894.16857558237 894.16857558237
81.04039174901756 780.6583800574822 322.4542476880885 322.4542476880885
945.9481076429701 420.04959600716376 308.3356538262173 308.3356538262173
776.0313543260798 84.81233187022718 66.48695364461065 66.48695364461065
82.76556603959051 976.0248213621435 898.9230117535492 898.9230117535492
822.3279847066066 932.102265538515 693.7109332320101 693.7109332320101
147.89062097513593 561.4018841957239 127.60179646766245 127.60179646766245
307.4533625666698 82.39703337688886 471.90198787403915 471.90198787403915
807.812983644699 760.2150609895568 413.9678114270882 413.9678114270882
981.1679692079744 211.0880824552579 777.8423900884211 777.8423900884211
133.67852240261956 961.5045663537288 20.23253598950148 20.23253598950148
565.0772849961797 200.67173799444836 221.3503264580815 221.3503264580815
355.820618552946 373.03313367714406 328.8442100449205 328.8442100449205
994.5751704844678 107.38137676702353 257.4694416004648 257.4694416004648
625.9600636139706 471.54209356186317 223.274550943666 223.274550943666
38.95437687718095 943.2807739772679 290.51115217447574 290.51115217447574
983.3930736006802 81.22812743539787 439.43315251998825 439.43315251998825
129.30462875288086 212.08152123897938 696.4939712684917 696.4939712684917
995.9009750883488 585.597969365869 693.6484883661993 693.6484883661993
638.8576166680415 216.04894778637552 894.6254559794311 894.6254559794311
351.7793191603238 872.5851572210435 112.88076485141929 112.88076485141929
306.7273764366343 511.71296838381795 583.8241308661584 583.8241308661584
16.298245175448535 488.7895412392604 993.8081354419836 993.8081354419836
973.5337367131425 533.7009116024966 526.8804747115248 526.8804747115248
434.06971250505944 135.92650970769583 199.6553526728214 199.6553526728214
306.18528035759005 328.8619741656742 812.707087301518 812.707087301518
658.2118923755365 81.04978614908376 567.10905744925 567.10905744925
729.1375267041257 546.954028957982 356.23020526200764 356.23020526200764
217.86417952414138 271.8380875159978 540.3919069411863 540.3919069411863
350.7312052431342 319.51474007749323 505.8262169591974 505.8262169591974
997.5211929865243 949.2123554169209 875.5430938359403 875.5430938359403
275.7542285351973 425.1412616561873 19.80806389465539 19.80806389465539
394.81783655388205 331.77711448428107 665.1804583270515 665.1804583270515
329.16046059522984 187.2537593933664 346.3185125956396 346.3185125956396
547.811278667327 510.05593917637003 122.49473547625223 122.49473547625223
880.9168432786041 879.519785308277 95.08825486190997 95.08825486190997
478.47036361698446 33.21735040814144 532.9545361848967 532.9545361848967
158.2403013561373 24.468084239040124 824.868865654349 824.868865654349
585.9966629419803 796.9645657964913 533.1756482995655 533.1756482995655
159.02414655156372 862.4220280193654 786.9518797475462 786.9518797475462
41.76522057075604 748.4883505246768 408.63603641152014 408.63603641152014
39.04318364718007 440.7341577210827 63.03699652369765 63.03699652369765
287.087871964087 612.8596954067742 415.3938804301419 415.3938804301419
635.5658679223155 227.40533874286538 614.8139269995141 614.8139269995141
15.665084512099359 314.96460838784554 225.69258270801618 225.69258270801618
611.2904044542246 888.5232034293961 122.97377756061911 122.97377756061911
734.507284080647 22.060685640210465 473.31354864321986 473.31354864321986
555.0613745189604 885.5562571286389 134.96782128370265 134.96782128370265
240.26981600665476 764.261258971725 31.76373770716534 31.76373770716534
259.6122065158608 846.3916451902048 963.6827884579701 963.6827884579701
122.36064408748571 403.72958558757864 96.8617126392487 96.8617126392487
311.6177407940466 243.1059713634337 983.3032623403444 983.3032623403444
709.8429972138601 318.0921582963869 365.0124986591454 365.0124986591454
75.63062711066448 769.8105121313065 453.9837072178564 453.9837072178564
716.0702747589517 539.5567243208153 599.4382701947898 599.4382701947898
131.01390968701998 955.5129432797755 773.5539212150965 773.5539212150965
203.15344633285403 248.44702386374917 658.8578604426682 658.8578604426682
229.77141786868893 969.7904583989065 102.3333539569634 102.3333539569634
387.7764738958358 458.34332565005917 626.585544438922 626.585544438922
883.2168494892403 283.16919037425833 636.2312823400631 636.2312823400631
240.53802711246698 449.7435192533472 22.745215870579095 22.745215870579095
756.711038632082 829.4582259279524 413.66131118115044 413.66131118115044
792.9131716282483 10.137220591472595 208.27338886310042 208.27338886310042
154.23625519148487 583.8861816596568 433.4006256420877 433.4006256420877
559.0916735624891 820.6107361973842 996.6104431122478 996.6104431122478
8.365477173073344 18.74130626516257 33.375393862967286 33.375393862967286
504.36414995289334 392.578179783071 177.45639935692114 177.45639935692114
956.2236315634194 727.3169934539944 934.4556085169347 934.4556085169347
547.3913881937149 802.9602778599708 126.6941596291451 126.6941596291451
278.3264433088104 617.3163392740175 88.69436234592986 88.69436234592986
670.6060408025058 102.10878086347086 927.5592898457352 927.5592898457352
704.7224632071488 466.4705404699656 488.04765791352713 488.04765791352713
331.15993275827725 676.0012550788815 460.3624171290279 460.3624171290279
351.6518456834788 305.9783996016832 387.4630545516645 387.4630545516645
14.244501484438675 32.707459710656806 731.5467451510863 731.5467451510863
341.9754652965197 51.47450595609826 975.3262821895693 975.3262821895693
451.2758431578986 452.85519812906114 307.5896836357759 307.5896836357759
983.9163903298315 36.58659697842459 384.60706974343816 384.60706974343816
237.349642225135 694.7996382039379 95.2340237167505 95.2340237167505
735.1951359565487 620.742883110604 79.6468631600119 79.6468631600119
325.5358972735073 477.42753104233816 866.7611098866205 866.7611098866205
563.4288143997892 840.7426867440629 76.3825155983101 76.3825155983101
149.99693329411934 777.0033315370322 867.4945120626444 867.4945120626444
728.7040137765828 154.70471426640265 157.9017623282052 157.9017623282052
935.5761979972702 69.19151418502756 562.4495312730384 562.4495312730384
460.5215867256556 687.3589734888023 232.57771987342412 232.57771987342412
88.42012092965712 523.3655822308684 80.02049615879892 80.02049615879892
478.8508390598216 27.250096530456737 248.63142838106654 248.63142838106654
430.3582162873222 813.5410264564002 192.82401627253498 192.82401627253498
817.820013284706 549.2713473862117 626.8226642878371 626.8226642878371
439.1820144612694 648.745773696754 739.2934186368915 739.2934186368915
950.6086572243598 440.04961569281033 2.0713175863684707 2.0713175863684707
587.6261129884402 345.3685770974386 234.34585217184488 234.34585217184488
785.3963035572085 89.05430980039375 175.1625725188235 175.1625725188235
335.76981541228304 765.002148146756 43.41986467979086 43.41986467979086
704.7616664554087 274.90356766111137 567.2912918217316 567.2912918217316
324.7413191604937 723.5244639874403 901.4086225665817 901.4086225665817
454.7151409698644 624.1935669748057 143.05208793688817 143.05208793688817
844.0206200096031 540.6379616815566 746.4894933525433 746.4894933525433
354.58622962566255 149.27744961097767 721.5835070391025 721.5835070391025
700.3010885386865 743.8136993858877 808.5781109756736 808.5781109756736
995.2772596384664 281.773115439988 830.9259290860425 830.9259290860425
202.78432467743434 66.56304255908418 643.1111944681587 643.1111944681587
320.9331878596012 710.1793723028278 777.2549130019186 777.2549130019186
97.94660698665436 788.186746657015 333.0887819131637 333.0887819131637
747.866728686149 502.83249480521476 398.50248088531816 398.50248088531816
936.2289624451103 150.62774426772586 395.7837846091716 395.7837846091716
764.616992616236 451.5363302409552 50.98109980505894 50.98109980505894
533.7677376448821 57.780249350235735 25.252611008613755 25.252611008613755
278.30867731903163 306.5507813940341 737.976589537683 737.976589537683
904.1958712091082 513.5847092301332 177.75736593614366 177.75736593614366
825.0184434888056 590.2250630818517 930.877112825882 930.877112825882
278.7097854698257 287.4642506592793 664.4370974750784 664.4370974750784
645.6434674094332 974.4135571822559 556.2578626601429 556.2578626601429
607.0101017590215 109.13542731085069 854.0415794476954 854.0415794476954
543.8068987732186 785.9140053833036 826.442053572836 826.442053572836
237.38930771214095 289.5519430721669 808.2679846467269 808.2679846467269
388.6235624807159 64.5188985071331 76.41042224622608 76.41042224622608
311.1528183070553 40.7172955264179 673.2172563028462 673.2172563028462
102.688425628779 739.8726168948141 536.5333041467794 536.5333041467794
774.7245849974037 924.3282450691993 932.7136783472748 932.7136783472748
984.439524527037 916.1789244800995 18.45065784379507 18.45065784379507
812.2016880266822 797.6878278550482 692.7074380999275 692.7074380999275
254.08606235680142 957.9040018850039 820.5268724065337 820.5268724065337
931.7874591827562 345.05352035257175 510.70703037233125 510.70703037233125
783.5812012975472 54.97288251658339 769.6592479343493 769.6592479343493
901.4455727557704 783.5618780067309 410.1641281618156 410.1641281618156
73.65856276309945 212.5576237966067 207.81994142296278 207.81994142296278
222.28257733595734 615.098609804914 626.9610819660534 626.9610819660534
674.7403194114781 158.40822895887464 904.5634083008914 904.5634083008914
852.5798695471103 358.95854640259773 323.6269458874308 323.6269458874308
413.5635492607972 489.77782255903725 330.83212776368487 330.83212776368487
451.0602637225354 44.86751401211531 976.6348741594702 976.6348741594702
983.6610451225581 492.34588337123955 464.74597064665477 464.74597064665477
494.88858225365004 871.9137310819501 393.11023248375744 393.11023248375744
685.37172035093 455.14470988114743 316.6612267189043 316.6612267189043
246.0694093248068 846.1638443936685 345.5055696735774 345.5055696735774
359.8443481195872 978.3456898001673 658.6372279000176 658.6372279000176
689.3195229854321 398.2145094980494 626.2743554552397 626.2743554552397
851.5382254017959 724.8635894384043 22.55034389124111 22.55034389124111
245.15648901975217 951.6574180287937 919.3032540248872 919.3032540248872
655.0127227310314 302.08889687829566 891.4460228080313 891.4460228080313
273.85876287844604 164.4120783308669 260.8378719235214 260.8378719235214
754.3372041640164 476.65921650678433 150.32197519321045 150.32197519321045
129.11708848893133 97.10725578260882 19.86454877782662 19.86454877782662
47.241407394271185 723.0331908759938 285.38620251840894 285.38620251840894
794.6107086606445 876.1687155715798 266.3866930351481 266.3866930351481
161.166147834648 185.73091729774836 524.9359570269685 524.9359570269685
942.4060733391702 513.9970086433202 115.76121831715113 115.76121831715113
914.6623214812357 495.45714573322095 100.35484869716826 100.35484869716826
588.9899766094038 424.5959762947469 138.2363954401449 138.2363954401449
155.1261312613684 520.925173119235 72.32688594288261 72.32688594288261
392.9127303531396 830.2394369531464 205.06029796554083 205.06029796554083
212.64703170441413 61.049929649438894 715.2181600126208 715.2181600126208
37.431358429288906 693.2393405037903 206.00402326476308 206.00402326476308
749.7839845042132 686.2817566722598 281.67777308934785 281.67777308934785
72.20697609565197 26.605885487565928 917.8717683573534 917.8717683573534
358.3749448432316 423.20273738342604 79.86188082063973 79.86188082063973
50.023983589179366 438.36651701513887 929.5456681223369 929.5456681223369
857.023116447558 743.1094668145172 187.2859425323422 187.2859425323422
787.6633278732482 546.5370139871505 936.339968617572 936.339968617572
876.6931060700084 363.15807841341564 798.1617281988006 798.1617281988006
104.47624831909718 465.21491233930067 904.9159396175497 904.9159396175497
986.8887234036954 697.7480184871474 155.17740976591833 155.17740976591833
447.8681287758719 906.9913891982477 579.7351979400191 579.7351979400191
311.1735537463285 408.1734124611465 252.03070371375213 252.03070371375213
401.81738483779594 572.8551034457709 553.0057405479192 553.0057405479192
308.33407304896133 390.1722607959347 9.626114570575272 9.626114570575272
192.7170719754895 407.987579628585 652.3017353667759 652.3017353667759
154.2748707393573 711.8548527483164 426.69943497340256 426.69943497340256
956.2421888573866 990.3259798322362 713.5144369060571 713.5144369060571
949.7737232936283 468.59485526000833 284.73413278199735 284.73413278199735
709.6087171761319 788.4966645478647 901.5182728774616 901.5182728774616
800.5139352830005 256.8178680732818 347.38533811293206 347.38533811293206
685.5050546075416 276.69831182859525 616.9127847324521 616.9127847324521
668.3503142724576 985.2237287803414 636.2292634788471 636.2292634788471
927.1405452013151 926.3408952969698 684.4273715699244 684.4273715699244
776.554056948025 39.8306966259131 287.50745407137504 287.50745407137504
818.2695001494279 907.722775634705 957.052860384523 957.052860384523
